post_id,Y,intensity,radiation,Mapping_Confidence,lay_synonym,alt_ids,loc_Unknown,loc_anatomical line between pupils,loc_digestive system,loc_pelvis,loc_uterus,mod_Unknown,mod_abnormal,mod_bleeding,mod_painful,group_Abdominal pain,group_Abnormal conjugate eye movement,group_Back pain,group_Constipation,group_Functional abnormality of the bladder,temp_Chronic,temp_Cyclical,embed_0,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,subclass_hpo_id,sub_embed_0,sub_embed_1,sub_embed_2,sub_embed_3,sub_embed_4,sub_embed_5,sub_embed_6,sub_embed_7,sub_embed_8,sub_embed_9,sub_embed_10,sub_embed_11,sub_embed_12,sub_embed_13,sub_embed_14,sub_embed_15,sub_embed_16,sub_embed_17,sub_embed_18,sub_embed_19,sub_embed_20,sub_embed_21,sub_embed_22,sub_embed_23,sub_embed_24,sub_embed_25,sub_embed_26,sub_embed_27,sub_embed_28,sub_embed_29,sub_embed_30,sub_embed_31
85,0,1,0,100,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4.710432,-4.1176586,3.0896323,-0.060951203,3.725175,0.10365095,2.1207697,-1.4422258,1.1129866,0.09098365,-0.0059966063,-0.9078307,0.3735494,3.0209396,0.6850673,-0.9377734,2.225796,-0.9164189,1.6246434,-0.9070626,-1.5075338,-0.11486231,0.44896722,0.750647,-0.41203156,-1.8140314,-0.79751694,-0.5850204,0.47933635,-1.496714,0.9986424,0.7151621,HP:0002574,-3.3353577,-2.7291555,2.9863818,0.6419956,1.8052211,-5.038749,-1.165606,0.59650046,-1.3389027,-0.73125106,-4.112896,-0.9526539,-0.333399,-0.6897311,-1.2549094,2.3318295,0.03893513,-0.18413055,-1.877616,-1.7653596,0.82840616,-0.8842779,-0.2790875,1.3832207,-0.4353914,1.0542278,0.009686849,-1.2845148,-2.4662282,0.059980754,1.7897946,-9.080986e-07
85,0,1,0,100,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4.710432,-4.1176586,3.0896323,-0.060951203,3.725175,0.10365095,2.1207697,-1.4422258,1.1129866,0.09098365,-0.0059966063,-0.9078307,0.3735494,3.0209396,0.6850673,-0.9377734,2.225796,-0.9164189,1.6246434,-0.9070626,-1.5075338,-0.11486231,0.44896722,0.750647,-0.41203156,-1.8140314,-0.79751694,-0.5850204,0.47933635,-1.496714,0.9986424,0.7151621,HP:0002574,-3.3353577,-2.7291555,2.9863818,0.6419956,1.8052211,-5.038749,-1.165606,0.59650046,-1.3389027,-0.73125106,-4.112896,-0.9526539,-0.333399,-0.6897311,-1.2549094,2.3318295,0.03893513,-0.18413055,-1.877616,-1.7653596,0.82840616,-0.8842779,-0.2790875,1.3832207,-0.4353914,1.0542278,0.009686849,-1.2845148,-2.4662282,0.059980754,1.7897946,-9.080986e-07
86,0,2,0,100,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4.710432,-4.1176586,3.0896323,-0.060951203,3.725175,0.10365095,2.1207697,-1.4422258,1.1129866,0.09098365,-0.0059966063,-0.9078307,0.3735494,3.0209396,0.6850673,-0.9377734,2.225796,-0.9164189,1.6246434,-0.9070626,-1.5075338,-0.11486231,0.44896722,0.750647,-0.41203156,-1.8140314,-0.79751694,-0.5850204,0.47933635,-1.496714,0.9986424,0.7151621,HP:0002574,-3.3353577,-2.7291555,2.9863818,0.6419956,1.8052211,-5.038749,-1.165606,0.59650046,-1.3389027,-0.73125106,-4.112896,-0.9526539,-0.333399,-0.6897311,-1.2549094,2.3318295,0.03893513,-0.18413055,-1.877616,-1.7653596,0.82840616,-0.8842779,-0.2790875,1.3832207,-0.4353914,1.0542278,0.009686849,-1.2845148,-2.4662282,0.059980754,1.7897946,-9.080986e-07
86,0,2,0,100,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4.710432,-4.1176586,3.0896323,-0.060951203,3.725175,0.10365095,2.1207697,-1.4422258,1.1129866,0.09098365,-0.0059966063,-0.9078307,0.3735494,3.0209396,0.6850673,-0.9377734,2.225796,-0.9164189,1.6246434,-0.9070626,-1.5075338,-0.11486231,0.44896722,0.750647,-0.41203156,-1.8140314,-0.79751694,-0.5850204,0.47933635,-1.496714,0.9986424,0.7151621,HP:0002574,-3.3353577,-2.7291555,2.9863818,0.6419956,1.8052211,-5.038749,-1.165606,0.59650046,-1.3389027,-0.73125106,-4.112896,-0.9526539,-0.333399,-0.6897311,-1.2549094,2.3318295,0.03893513,-0.18413055,-1.877616,-1.7653596,0.82840616,-0.8842779,-0.2790875,1.3832207,-0.4353914,1.0542278,0.009686849,-1.2845148,-2.4662282,0.059980754,1.7897946,-9.080986e-07
86,0,2,0,100,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4.710432,-4.1176586,3.0896323,-0.060951203,3.725175,0.10365095,2.1207697,-1.4422258,1.1129866,0.09098365,-0.0059966063,-0.9078307,0.3735494,3.0209396,0.6850673,-0.9377734,2.225796,-0.9164189,1.6246434,-0.9070626,-1.5075338,-0.11486231,0.44896722,0.750647,-0.41203156,-1.8140314,-0.79751694,-0.5850204,0.47933635,-1.496714,0.9986424,0.7151621,HP:0002574,-3.3353577,-2.7291555,2.9863818,0.6419956,1.8052211,-5.038749,-1.165606,0.59650046,-1.3389027,-0.73125106,-4.112896,-0.9526539,-0.333399,-0.6897311,-1.2549094,2.3318295,0.03893513,-0.18413055,-1.877616,-1.7653596,0.82840616,-0.8842779,-0.2790875,1.3832207,-0.4353914,1.0542278,0.009686849,-1.2845148,-2.4662282,0.059980754,1.7897946,-9.080986e-07
86,0,2,0,100,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,4.710432,-4.1176586,3.0896323,-0.060951203,3.725175,0.10365095,2.1207697,-1.4422258,1.1129866,0.09098365,-0.0059966063,-0.9078307,0.3735494,3.0209396,0.6850673,-0.9377734,2.225796,-0.9164189,1.6246434,-0.9070626,-1.5075338,-0.11486231,0.44896722,0.750647,-0.41203156,-1.8140314,-0.79751694,-0.5850204,0.47933635,-1.496714,0.9986424,0.7151621,HP:0002574,-3.3353577,-2.7291555,2.9863818,0.6419956,1.8052211,-5.038749,-1.165606,0.59650046,-1.3389027,-0.73125106,-4.112896,-0.9526539,-0.333399,-0.6897311,-1.2549094,2.3318295,0.03893513,-0.18413055,-1.877616,-1.7653596,0.82840616,-0.8842779,-0.2790875,1.3832207,-0.4353914,1.0542278,0.009686849,-1.2845148,-2.4662282,0.059980754,1.7897946,-9.080986e-07
86,0,2,0,75,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.7222116,-2.3035727,6.1139154,5.316991,-0.43646285,-1.2031156,1.5007589,-0.97594064,-1.1600897,-0.7290534,-0.5333855,0.01137,0.7148335,1.5853992,0.9933082,-0.7071378,1.7502382,-0.08488384,1.3141074,-1.4466305,-1.6831669,0.20848669,-0.29069734,-0.8297071,-0.173682,-0.9695745,-0.70198256,-0.99727345,-0.1046168,-0.49927765,0.52203697,0.35384846,HP:0002574,-3.3353577,-2.7291555,2.9863818,0.6419956,1.8052211,-5.038749,-1.165606,0.59650046,-1.3389027,-0.73125106,-4.112896,-0.9526539,-0.333399,-0.6897311,-1.2549094,2.3318295,0.03893513,-0.18413055,-1.877616,-1.7653596,0.82840616,-0.8842779,-0.2790875,1.3832207,-0.4353914,1.0542278,0.009686849,-1.2845148,-2.4662282,0.059980754,1.7897946,-9.080986e-07
86,0,2,0,75,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.7222116,-2.3035727,6.1139154,5.316991,-0.43646285,-1.2031156,1.5007589,-0.97594064,-1.1600897,-0.7290534,-0.5333855,0.01137,0.7148335,1.5853992,0.9933082,-0.7071378,1.7502382,-0.08488384,1.3141074,-1.4466305,-1.6831669,0.20848669,-0.29069734,-0.8297071,-0.173682,-0.9695745,-0.70198256,-0.99727345,-0.1046168,-0.49927765,0.52203697,0.35384846,HP:0002574,-3.3353577,-2.7291555,2.9863818,0.6419956,1.8052211,-5.038749,-1.165606,0.59650046,-1.3389027,-0.73125106,-4.112896,-0.9526539,-0.333399,-0.6897311,-1.2549094,2.3318295,0.03893513,-0.18413055,-1.877616,-1.7653596,0.82840616,-0.8842779,-0.2790875,1.3832207,-0.4353914,1.0542278,0.009686849,-1.2845148,-2.4662282,0.059980754,1.7897946,-9.080986e-07
86,0,2,0,75,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.7222116,-2.3035727,6.1139154,5.316991,-0.43646285,-1.2031156,1.5007589,-0.97594064,-1.1600897,-0.7290534,-0.5333855,0.01137,0.7148335,1.5853992,0.9933082,-0.7071378,1.7502382,-0.08488384,1.3141074,-1.4466305,-1.6831669,0.20848669,-0.29069734,-0.8297071,-0.173682,-0.9695745,-0.70198256,-0.99727345,-0.1046168,-0.49927765,0.52203697,0.35384846,HP:0002574,-3.3353577,-2.7291555,2.9863818,0.6419956,1.8052211,-5.038749,-1.165606,0.59650046,-1.3389027,-0.73125106,-4.112896,-0.9526539,-0.333399,-0.6897311,-1.2549094,2.3318295,0.03893513,-0.18413055,-1.877616,-1.7653596,0.82840616,-0.8842779,-0.2790875,1.3832207,-0.4353914,1.0542278,0.009686849,-1.2845148,-2.4662282,0.059980754,1.7897946,-9.080986e-07
86,0,2,0,75,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2.7222116,-2.3035727,6.1139154,5.316991,-0.43646285,-1.2031156,1.5007589,-0.97594064,-1.1600897,-0.7290534,-0.5333855,0.01137,0.7148335,1.5853992,0.9933082,-0.7071378,1.7502382,-0.08488384,1.3141074,-1.4466305,-1.6831669,0.20848669,-0.29069734,-0.8297071,-0.173682,-0.9695745,-0.70198256,-0.99727345,-0.1046168,-0.49927765,0.52203697,0.35384846,HP:0002574,-3.3353577,-2.7291555,2.9863818,0.6419956,1.8052211,-5.038749,-1.165606,0.59650046,-1.3389027,-0.73125106,-4.112896,-0.9526539,-0.333399,-0.6897311,-1.2549094,2.3318295,0.03893513,-0.18413055,-1.877616,-1.7653596,0.82840616,-0.8842779,-0.2790875,1.3832207,-0.4353914,1.0542278,0.009686849,-1.2845148,-2.4662282,0.059980754,1.7897946,-9.080986e-07
86,0,3,0,100,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-4.3816,-4.2716503,0.18625379,1.3830613,2.1727712,-1.7474121,2.0476246,-0.7939514,-0.9647349,1.4350495,-1.4630681,2.274077,0.5143759,2.4051971,-1.1041057,1.711635,0.59358245,0.42800087,-0.3242283,3.0911777,1.0266206,-1.7499735,0.31716684,-2.023745,2.2159674,-0.9095228,-0.32440162,-0.8693026,-0.48996878,-1.406463,-2.774048,-0.55355763,HP:0002028,3.5048087,2.9505877,2.531269,-2.6498435,-1.3813186,-6.390075,-3.9932158,1.8152713,1.433174,3.1729093,1.4506584,-3.439183,-0.2705467,-0.98189,-0.68690014,-1.0763426,0.6947771,-0.34479377,0.4698088,0.7689034,0.05173256,-0.7851044,-0.50600266,-1.3266313,-1.5332927,0.3070727,2.2693272,-1.1664338,0.35361657,-1.4760628,-0.86361223,-9.0809823e-07
86,0,3,0,100,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-4.3816,-4.2716503,0.18625379,1.3830613,2.1727712,-1.7474121,2.0476246,-0.7939514,-0.9647349,1.4350495,-1.4630681,2.274077,0.5143759,2.4051971,-1.1041057,1.711635,0.59358245,0.42800087,-0.3242283,3.0911777,1.0266206,-1.7499735,0.31716684,-2.023745,2.2159674,-0.9095228,-0.32440162,-0.8693026,-0.48996878,-1.406463,-2.774048,-0.55355763,HP:0002028,3.5048087,2.9505877,2.531269,-2.6498435,-1.3813186,-6.390075,-3.9932158,1.8152713,1.433174,3.1729093,1.4506584,-3.439183,-0.2705467,-0.98189,-0.68690014,-1.0763426,0.6947771,-0.34479377,0.4698088,0.7689034,0.05173256,-0.7851044,-0.50600266,-1.3266313,-1.5332927,0.3070727,2.2693272,-1.1664338,0.35361657,-1.4760628,-0.86361223,-9.0809823e-07
86,0,3,0,100,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-4.3816,-4.2716503,0.18625379,1.3830613,2.1727712,-1.7474121,2.0476246,-0.7939514,-0.9647349,1.4350495,-1.4630681,2.274077,0.5143759,2.4051971,-1.1041057,1.711635,0.59358245,0.42800087,-0.3242283,3.0911777,1.0266206,-1.7499735,0.31716684,-2.023745,2.2159674,-0.9095228,-0.32440162,-0.8693026,-0.48996878,-1.406463,-2.774048,-0.55355763,HP:0002028,3.5048087,2.9505877,2.531269,-2.6498435,-1.3813186,-6.390075,-3.9932158,1.8152713,1.433174,3.1729093,1.4506584,-3.439183,-0.2705467,-0.98189,-0.68690014,-1.0763426,0.6947771,-0.34479377,0.4698088,0.7689034,0.05173256,-0.7851044,-0.50600266,-1.3266313,-1.5332927,0.3070727,2.2693272,-1.1664338,0.35361657,-1.4760628,-0.86361223,-9.0809823e-07
86,0,3,0,100,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-4.3816,-4.2716503,0.18625379,1.3830613,2.1727712,-1.7474121,2.0476246,-0.7939514,-0.9647349,1.4350495,-1.4630681,2.274077,0.5143759,2.4051971,-1.1041057,1.711635,0.59358245,0.42800087,-0.3242283,3.0911777,1.0266206,-1.7499735,0.31716684,-2.023745,2.2159674,-0.9095228,-0.32440162,-0.8693026,-0.48996878,-1.406463,-2.774048,-0.55355763,HP:0002028,3.5048087,2.9505877,2.531269,-2.6498435,-1.3813186,-6.390075,-3.9932158,1.8152713,1.433174,3.1729093,1.4506584,-3.439183,-0.2705467,-0.98189,-0.68690014,-1.0763426,0.6947771,-0.34479377,0.4698088,0.7689034,0.05173256,-0.7851044,-0.50600266,-1.3266313,-1.5332927,0.3070727,2.2693272,-1.1664338,0.35361657,-1.4760628,-0.86361223,-9.0809823e-07
87,0,2,0,67,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,-7.634894,-3.0651667,-5.4147086,1.1441544,-4.450463,1.2093866,1.2983111,-2.2832947,3.3807926,-0.46437997,2.0025387,1.7331524,-1.0267814,1.2822901,-0.10985781,0.46810773,-0.2449829,-0.5103426,0.13926783,-0.26394054,-0.42947882,0.41874194,-0.33791482,-0.052794546,0.3168615,-0.088725045,1.1873987,0.65316486,-0.11256944,-1.0936289,-0.04822825,0.49176887,HP:0100518,7.169049,1.8769243,2.9855466,3.815449,0.020939065,0.9127526,-2.356809,-3.4499624,-1.2970786,1.4246141,1.9797398,0.98971,0.5327933,-0.23994645,-2.523727,0.14992376,-1.7196109,-0.071584724,-1.7225673,0.50816834,-1.8472859,-1.8363562,-1.3900952,0.02467184,0.0818501,0.7782325,1.275959,2.298443,-0.51650715,1.693506,0.29036763,-9.080985e-07
87,0,2,0,83,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,4.9239655,-3.7325025,2.067939,0.29995945,-4.9299335,3.284466,-5.7512846,0.22381717,-3.1693373,2.9817111,-2.048919,0.05461928,-1.3455217,1.7674431,-0.64036065,1.68941,-6.411099,1.20709,0.37899572,-0.74402887,-0.4587726,0.2483378,1.3907286,-0.04741604,0.8005535,0.5402048,-0.36873412,-0.53293765,-0.7858291,1.2931937,1.4114584,1.8246763,HP:0003419,-1.7764729,-5.072916,2.995646,3.6818004,-3.082987,2.6212006,-1.488284,2.5994413,3.9985974,-0.74835926,-0.3129747,-0.27662954,3.944985,0.19514288,1.752981,-1.2630485,-0.79515237,0.5931593,-1.0455608,0.24269494,-3.1824949,2.9713578,-2.025023,0.81038135,-0.32279354,0.1942558,0.381337,-0.91238207,-0.24976704,0.016350137,-0.048809964,-9.080982e-07
88,0,1,0,100,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5.924323,-4.965757,-3.2075796,1.8356745,0.31304517,0.2068891,-0.7313726,1.1664801,-0.19665566,-0.090331,0.6011666,-0.7318688,2.425526,-2.375062,-0.2032486,0.92039734,0.8449797,-2.1040661,-1.2776935,-1.1684873,-0.88915026,-1.4910078,-0.6531879,0.887774,-0.014088213,0.13868567,-0.113441505,1.6525898,0.09341145,-0.1352042,-0.22823478,-0.7926543,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
88,0,1,0,100,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5.924323,-4.965757,-3.2075796,1.8356745,0.31304517,0.2068891,-0.7313726,1.1664801,-0.19665566,-0.090331,0.6011666,-0.7318688,2.425526,-2.375062,-0.2032486,0.92039734,0.8449797,-2.1040661,-1.2776935,-1.1684873,-0.88915026,-1.4910078,-0.6531879,0.887774,-0.014088213,0.13868567,-0.113441505,1.6525898,0.09341145,-0.1352042,-0.22823478,-0.7926543,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
88,0,1,0,100,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5.924323,-4.965757,-3.2075796,1.8356745,0.31304517,0.2068891,-0.7313726,1.1664801,-0.19665566,-0.090331,0.6011666,-0.7318688,2.425526,-2.375062,-0.2032486,0.92039734,0.8449797,-2.1040661,-1.2776935,-1.1684873,-0.88915026,-1.4910078,-0.6531879,0.887774,-0.014088213,0.13868567,-0.113441505,1.6525898,0.09341145,-0.1352042,-0.22823478,-0.7926543,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
88,0,1,0,100,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5.924323,-4.965757,-3.2075796,1.8356745,0.31304517,0.2068891,-0.7313726,1.1664801,-0.19665566,-0.090331,0.6011666,-0.7318688,2.425526,-2.375062,-0.2032486,0.92039734,0.8449797,-2.1040661,-1.2776935,-1.1684873,-0.88915026,-1.4910078,-0.6531879,0.887774,-0.014088213,0.13868567,-0.113441505,1.6525898,0.09341145,-0.1352042,-0.22823478,-0.7926543,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
89,0,2,0,100,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,-5.385594,-5.440326,-4.313799,-2.1722627,-3.6573272,-0.16366906,0.9728106,-2.1941628,2.2776556,0.4237872,-0.95786345,2.8575141,0.32312298,0.9112984,0.9304255,-0.40879565,1.3430835,0.6769079,-1.2369972,0.66237456,-0.23838161,0.24982421,-1.1987269,-0.15732977,-0.19960825,-0.35537583,-1.4579512,-0.6179269,0.28912914,-0.76717734,-0.85078424,1.1916987,HP:0100518,7.169049,1.8769243,2.9855466,3.815449,0.020939065,0.9127526,-2.356809,-3.4499624,-1.2970786,1.4246141,1.9797398,0.98971,0.5327933,-0.23994645,-2.523727,0.14992376,-1.7196109,-0.071584724,-1.7225673,0.50816834,-1.8472859,-1.8363562,-1.3900952,0.02467184,0.0818501,0.7782325,1.275959,2.298443,-0.51650715,1.693506,0.29036763,-9.080985e-07
90,0,3,0,100,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,-5.385594,-5.440326,-4.313799,-2.1722627,-3.6573272,-0.16366906,0.9728106,-2.1941628,2.2776556,0.4237872,-0.95786345,2.8575141,0.32312298,0.9112984,0.9304255,-0.40879565,1.3430835,0.6769079,-1.2369972,0.66237456,-0.23838161,0.24982421,-1.1987269,-0.15732977,-0.19960825,-0.35537583,-1.4579512,-0.6179269,0.28912914,-0.76717734,-0.85078424,1.1916987,HP:0100518,7.169049,1.8769243,2.9855466,3.815449,0.020939065,0.9127526,-2.356809,-3.4499624,-1.2970786,1.4246141,1.9797398,0.98971,0.5327933,-0.23994645,-2.523727,0.14992376,-1.7196109,-0.071584724,-1.7225673,0.50816834,-1.8472859,-1.8363562,-1.3900952,0.02467184,0.0818501,0.7782325,1.275959,2.298443,-0.51650715,1.693506,0.29036763,-9.080985e-07
90,0,3,0,65,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.104231,2.624768,-3.612038,-2.0408585,-2.4380019,-3.9302912,2.516949,2.099811,-0.31086433,-0.14947098,0.27394027,-3.427422,1.0413883,0.10345821,-0.7916725,-1.1149412,-1.4368849,1.4505308,2.0198457,-0.7790518,0.25020754,-0.99222404,-0.010142246,-0.95052475,0.46798632,0.2277636,1.5231,-1.2645994,2.0729358,1.0304809,0.04567911,-1.2221545,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
90,0,3,0,65,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.104231,2.624768,-3.612038,-2.0408585,-2.4380019,-3.9302912,2.516949,2.099811,-0.31086433,-0.14947098,0.27394027,-3.427422,1.0413883,0.10345821,-0.7916725,-1.1149412,-1.4368849,1.4505308,2.0198457,-0.7790518,0.25020754,-0.99222404,-0.010142246,-0.95052475,0.46798632,0.2277636,1.5231,-1.2645994,2.0729358,1.0304809,0.04567911,-1.2221545,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
90,0,3,0,65,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.104231,2.624768,-3.612038,-2.0408585,-2.4380019,-3.9302912,2.516949,2.099811,-0.31086433,-0.14947098,0.27394027,-3.427422,1.0413883,0.10345821,-0.7916725,-1.1149412,-1.4368849,1.4505308,2.0198457,-0.7790518,0.25020754,-0.99222404,-0.010142246,-0.95052475,0.46798632,0.2277636,1.5231,-1.2645994,2.0729358,1.0304809,0.04567911,-1.2221545,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
90,0,3,0,65,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.104231,2.624768,-3.612038,-2.0408585,-2.4380019,-3.9302912,2.516949,2.099811,-0.31086433,-0.14947098,0.27394027,-3.427422,1.0413883,0.10345821,-0.7916725,-1.1149412,-1.4368849,1.4505308,2.0198457,-0.7790518,0.25020754,-0.99222404,-0.010142246,-0.95052475,0.46798632,0.2277636,1.5231,-1.2645994,2.0729358,1.0304809,0.04567911,-1.2221545,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
91,0,4,0,73,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2.975813,4.6464243,-0.47449252,-2.9296129,1.4459418,-1.7305051,1.1491948,-3.219671,2.751338,2.2310276,2.9749362,-1.3188038,-2.1690633,1.715492,0.39139566,-0.44331077,-1.1373147,0.19806188,-2.2162418,-0.44157085,1.8353662,-0.23936005,1.1712893,2.5247302,0.55649257,-0.7164724,-1.2849466,0.28552756,-0.47756216,-0.023609899,0.5624646,-0.31874022,HP:0002027,-3.0785017,-6.250232,4.6980104,1.7437754,0.009844768,-0.9219381,-0.2869375,0.08799661,-0.23350735,0.568344,-2.1871176,0.3832912,-0.5837078,-0.5432443,-0.6119569,-0.6564002,0.05659036,0.33526084,-2.3697417,-4.294269,1.9945662,-0.19218178,-0.44908845,-0.7295835,-0.56755,0.10976332,-0.64932525,1.4707127,2.1816583,-0.13182816,-1.5512377,-9.080985e-07
92,0,4,0,100,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,5.924323,-4.965757,-3.2075796,1.8356745,0.31304517,0.2068891,-0.7313726,1.1664801,-0.19665566,-0.090331,0.6011666,-0.7318688,2.425526,-2.375062,-0.2032486,0.92039734,0.8449797,-2.1040661,-1.2776935,-1.1684873,-0.88915026,-1.4910078,-0.6531879,0.887774,-0.014088213,0.13868567,-0.113441505,1.6525898,0.09341145,-0.1352042,-0.22823478,-0.7926543,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
